Name,Birth,Death,Covid,Created
Dan LaRose,1939-02-08,2019-04-27,False,2014-08-18
Lyndon LaRouche,1922-04-19,2019-02-12,False,2003-05-18
Dean L. Larsen,1927-05-24,2019-10-28,False,2007-08-20
Frederick Niels Larsen,1932-01-15,2019-04-26,False,2011-03-03
Lars Larsen,1948-08-06,2019-08-19,False,2012-02-02
Robert Larsen,1931-06-09,2019-12-23,False,2008-01-08
Gerald James Larson,1938-04-24,2019-04-27,False,2019-03-21
Don Larway,1954-02-12,2019-11-09,False,2007-05-27
JoAnna LaSane,1935-04-19,2019-01-16,False,2020-02-06
Batton Lash,1953-10-29,2019-01-12,False,2007-08-03
Irena Laskowska,1925-03-15,2019-12-06,False,2017-04-23
Kwamie Lassiter,1969-12-03,2019-01-06,False,2006-11-21
Barry Latman,1936-05-21,2019-04-28,False,2007-06-02
Martin Lauer,1937-01-02,2019-10-06,False,2004-10-17
Jari Laukkanen (cross-country skier),1962-06-08,2019-10-07,False,2007-04-13
George Laurer,1925-04-19,2019-12-05,False,2005-12-14
Guido Lauri,1922-11-23,2019-10-27,False,2014-07-09
Jan de Laval,1948-03-28,2019-12-19,False,2019-12-22
Bernard Lavalette,1926-01-20,2019-12-14,False,2015-07-19
Bernard Lavigne (rugby player),1954-08-23,2019-12-27,False,2019-12-28
Irving Lavin,1927-12-14,2019-02-03,False,2015-04-01
Neale Lavis,1930-06-11,2019-10-06,False,2008-12-27
Ningali Lawford,1967-04-19,2019-08-11,False,2016-02-06
Adolph Lawrence,1966-03-24,2019-03-24,False,2019-03-25
Ian Lawrence (mayor),1937-12-29,2019-03-08,False,2007-10-20
Margaret Morgan Lawrence,1914-08-19,2019-12-04,False,2015-03-22
Maury Laws,1923-12-06,2019-03-28,False,2008-03-26
Jerry Lawson (musician),1944-01-23,2019-07-10,False,2006-12-29
Friedemann Layer,1941-10-30,2019-11-03,False,2010-12-03
David Layzer,1925-12-31,2019-08-16,False,2018-05-29
Rina Lazo,1923-10-23,2019-11-01,False,2013-06-15
Lê Đức Anh,1928-04-19,2016-11-18,False,2006-01-05
James Le Mesurier,1971-05-25,2019-11-11,False,2018-07-24
Mike Leaf,1961-06-07,2019-08-19,False,2019-09-02
Lawrence Leathers,1981-11-23,2019-06-03,False,2019-06-05
Jim Leavelle,1920-08-23,2019-08-29,False,2007-03-16
Aleksey Lebed,1955-04-14,2019-04-27,False,2006-08-16
Mark LeBlanc,1950-06-29,2019-11-01,False,2019-11-04
Paul LeBlanc (make-up artist),1946-04-19,2019-10-02,False,2014-03-13
Bill LeCaine,1938-03-11,2019-04-16,False,2007-08-16
Jim LeClair,1950-10-30,2019-11-04,False,2007-01-31
Daniel Leclercq,1949-04-19,2019-11-22,False,2008-01-13
Mike Ledbetter,1985-04-27,2019-01-21,False,2019-02-03
Neville Lederle,1938-04-19,2019-05-17,False,2004-12-03
Harold Lederman,1940-01-26,2019-05-11,False,2006-10-03
Frank F. Ledford Jr.,1934-04-22,2019-05-15,False,2007-03-12
Hi Duk Lee,1939-07-29,2019-03-07,False,2019-03-23
Howard V. Lee,1933-08-01,2019-03-23,False,2006-06-14
Lee Hee-ho,1922-04-19,2019-06-10,False,2015-11-23
Lee Kim Sai,1937-03-01,2019-11-24,False,2006-10-06
M. Owen Lee,1930-05-28,2019-07-25,False,2008-09-17
Mable Lee,1921-08-02,2019-02-07,False,2013-10-30
Lee Siu-kei,1949-12-04,2019-06-02,False,2007-10-28
T. Jack Lee,1935-04-19,2019-02-24,False,2006-10-25
Tom Leehane,1928-02-14,2019-04-11,False,2011-08-20
Ants Leemets,1950-06-23,2019-11-23,False,2019-11-28
Geoff Lees (footballer),1933-10-01,2019-06-06,False,2017-01-07
Bernard Lefèvre,1930-06-22,2019-12-16,False,2018-10-12
LaSalle D. Leffall Jr.,1930-05-22,2019-05-25,False,2015-02-24
Leevi Lehto,1951-02-23,2019-06-22,False,2006-10-10
Tapio Lehto,1930-12-08,2019-02-05,False,2017-12-23
Ron Leibman,1937-10-11,2019-12-06,False,2004-08-22
Virginia Leith,1925-10-15,2019-11-04,False,2008-12-27
Robert Lemaître,1929-03-07,2019-03-09,False,2011-01-26
Bertrand Lemennicier,1943-10-15,2019-12-16,False,2019-12-17
Luisinho Lemos,1951-10-03,2019-06-02,False,2007-08-07
Pierre Lenhardt,1927-11-05,2019-07-01,False,2019-07-03
Richard Lennon,1947-03-26,2019-10-29,False,2006-04-05
Miguel León-Portilla,1926-02-22,2019-10-01,False,2004-05-06
Gianfranco Leoncini,1939-04-19,2019-04-05,False,2008-02-17
Alexei Leonov,1934-05-30,2019-10-11,False,2003-03-13
Nicolás Leoz,1928-04-19,2019-08-28,False,2006-02-12
Marju Lepajõe,1962-10-28,2019-07-04,False,2020-01-10
Raymond Leppard,1927-08-11,2019-10-22,False,2003-12-05
Francisco Lerma Martínez,1944-05-04,2019-04-24,False,2019-04-25
Philippe Leroy (politician),1940-02-03,2019-08-19,False,2008-11-17
Roland Leroy,1926-05-04,2019-02-25,False,2016-11-27
Lawrie Leslie,1935-03-17,2019-06-04,False,2006-12-30
Miroljub Lešo,1946-06-27,2019-03-05,False,2015-06-05
Michel Létourneau,1949-10-10,2019-10-01,False,2010-10-01
Lily Leung,1929-01-07,2019-08-13,False,2012-04-13
César Lévano,1926-12-11,2019-03-22,False,2019-03-24
Ishmael Levenston,1940-07-23,2019-10-19,False,2019-10-21
Joseph Levi,1924-01-31,2019-03-31,False,2009-12-20
Yehuda (Leo) Levi,1926-01-15,2019-06-17,False,2007-03-14
Milcho Leviev,1937-12-19,2019-10-12,False,2004-12-25
Emily Levine,1944-10-20,2019-02-03,False,2009-04-09
Robert V. Levine,1945-08-25,2019-06-22,False,2016-12-17
Andrea Levy,1956-03-07,2019-02-14,False,2004-06-09
William Levy (author),1939-01-10,2019-04-22,False,2004-12-25
Derek Lewin,1930-05-18,2019-03-15,False,2008-10-15
Hugh Lewin,1939-12-03,2019-01-16,False,2017-11-04
Edward Lewis (producer),1919-12-16,2019-07-27,False,2015-07-18
J. L. Lewis,1960-07-18,2019-12-31,False,2006-07-13
Kimmi Lewis,1957-03-19,2019-12-06,False,2017-01-17
Margaret Lewis (singer-songwriter),1940-04-19,2019-03-29,False,2011-09-19
Percy Lewis (boxer),1928-12-31,2019-10-03,False,2013-09-22
Richard Lewis (Australian politician),1939-04-19,2019-03-03,False,2016-05-02
Robyn Léwis,1929-04-19,2019-08-12,False,2013-11-07
Steffan Lewis,1984-05-30,2019-01-11,False,2016-05-11
Monique Leyrac,1928-02-26,2019-12-15,False,2006-03-24
Lho Shin-yong,1930-02-28,2019-10-21,False,2018-02-20
Pierre Lhomme,1930-04-05,2019-07-04,False,2006-07-20
Stefano Li Side,1926-10-03,2019-06-08,False,2019-06-11
Li Fulin,1960-04-19,2019-03-23,False,2019-04-01
Li Hengde,1921-06-30,2019-05-28,False,2019-06-03
Li Houwen,1927-04-19,2019-08-20,False,2019-08-23
Li Jisheng,1943-05-31,2019-07-28,False,2019-08-01
Li Lianxiu,1923-04-19,2019-11-10,False,2019-11-19
Li Lun (general),1927-10-30,2019-06-25,False,2019-06-27
Li Peng,1987-11-24,1988-03-25,False,2002-03-15
Li Rongrong,1945-04-19,2019-12-21,False,2008-06-26
Li Rui (politician),1917-04-13,2019-02-16,False,2010-10-13
Li Xintian (psychologist),1924-04-19,2019-05-02,False,2019-05-11
Li Xintian (writer),1929-04-19,2019-07-03,False,2019-07-20
Li Xueqin,1933-03-28,2019-02-24,False,2014-04-12
Li Zuixiong,1941-04-19,2019-07-02,False,2019-08-22
Liang Jingkui,1931-04-28,2019-01-19,False,2019-01-20
Gugu Liberato,1959-04-10,2019-11-21,False,2015-02-08
Franz Lichtblau,1928-02-23,2019-11-25,False,2019-12-08
Jacqueline Lichtenstein,1947-04-19,2019-04-03,False,2013-01-29
Helga Lie,1930-06-24,2019-06-23,False,2019-08-04
Shelly Liebowitz,1946-02-02,2019-03-12,False,2008-06-29
Erwin Lienhard,1957-01-16,2019-01-25,False,2015-04-11
Horst Liepolt,1927-07-27,2019-01-09,False,2007-08-25
Bernard Lietaer,1942-02-07,2019-02-04,False,2004-08-26
Asbjørn Liland,1936-08-28,2019-10-20,False,2007-12-02
Ivo Lill,1953-06-24,2019-08-04,False,2006-03-01
Kari Oftedal Lima,1943-12-14,2019-05-29,False,2008-05-05
Lin Ching-hsuan,1953-02-26,2019-01-23,False,2012-09-29
Ching-Liang Lin,1931-01-22,2019-11-18,False,2019-12-11
Lin Mingyu,1937-04-19,2019-04-06,False,2019-04-11
Lin Zonghu,1933-05-13,2019-12-21,False,2020-01-26
Brad Linaweaver,1952-04-19,2019-08-29,False,2004-11-28
Keith Lincoln,1939-05-08,2019-07-27,False,2003-09-27
Donald A. B. Lindberg,1933-04-19,2019-08-17,False,2013-05-28
George W. Lindberg,1932-06-21,2019-03-19,False,2009-03-02
Blaine Lindgren,1939-06-26,2019-10-05,False,2006-11-04
Olli Lindholm,1964-03-19,2019-02-12,False,2013-12-01
Serge Lindier,1951-12-21,2019-11-29,False,2019-12-04
John Lindley (rugby league),1933-08-20,2019-01-22,False,2019-01-31
Richard Lindley (journalist),1936-04-25,2019-11-06,False,2014-03-22
Katharina Lindner,1979-04-19,2019-02-09,False,2009-12-02
Sven Lindqvist,1932-03-28,2019-05-14,False,2005-09-01
Eric Lindroth,1951-04-19,2019-06-17,False,2008-03-02
Michael Lindsay,1963-05-09,2019-08-31,False,2006-03-08
Mike Lindsay,1938-11-02,2019-12-11,False,2012-05-10
Ted Lindsay,1925-07-29,2019-03-04,False,2004-04-12
Johanna Lindsey,1952-03-10,2019-10-27,False,2004-12-27
Alfie Linehan,1940-04-20,2019-06-25,False,2007-06-29
Philip Liner,1925-07-02,2019-04-19,False,2019-04-23
Gilbert Ling,1919-12-26,2019-11-10,False,2013-12-12
Johnny Lion,1941-07-04,2019-01-31,False,2019-02-02
Christoforos Liontakis,1945-04-19,2019-07-26,False,2008-03-10
Ivo Lipanović,1928-04-19,2019-07-30,False,2017-06-21
Wilma Lipp,1925-04-26,2019-01-26,False,2008-05-04
Sarah Lee Lippincott,1920-10-26,2019-02-28,False,2009-05-20
Peggy Lipton,1946-08-30,2019-05-11,False,2005-07-14
Mona Lisa (actress),1922-06-22,2019-08-25,False,2008-04-14
Andrzej Liss,1950-06-09,2019-01-21,False,2006-07-03
Garrett List,1943-04-19,2019-12-27,False,2005-03-09
Gene Littler,1930-07-21,2019-02-15,False,2005-06-05
George Litto,1930-12-09,2019-04-29,False,2007-01-30
Liu Gangji,1933-01-17,2019-12-01,False,2020-01-15
Liu Housheng,1921-04-19,2019-05-14,False,2019-05-29
Liu Shahe,1931-11-11,2019-11-23,False,2005-06-02
Liu Wenxi,1933-04-19,2019-07-07,False,2019-08-24
Liu Xianjue,1931-12-12,2019-05-16,False,2019-05-28
Daisy Riley Lloyd,1928-10-15,2019-05-15,False,2019-04-30
Lewis Lloyd,1959-02-22,2019-07-05,False,2007-05-16
Noel Lloyd,1946-12-26,2019-06-07,False,2019-06-12
Lo Tung-bin,1927-02-15,2019-05-13,False,2019-05-27
Elio Locatelli,1943-04-15,2019-11-27,False,2017-07-30
Brian Lochore,1940-04-19,2019-08-03,False,2006-04-22
David H. Locke,1927-08-04,2019-12-12,False,2013-02-22
Billy Ray Locklin,1936-04-19,2019-11-08,False,2008-01-12
Rocky Lockridge,1959-01-10,2019-02-07,False,2004-12-22
Alanna Lockward,1961-03-23,2019-01-07,False,2016-07-13
"Betty Lockwood, Baroness Lockwood",1924-01-22,2019-04-29,False,2006-02-04
Julia Lockwood,1941-08-23,2019-03-24,False,2008-09-03
Matthew Locricchio,1947-06-03,2019-01-09,False,2012-12-05
Dan Lodboa,1946-04-19,2019-05-11,False,2009-12-21
Diane Loeffler,1953-07-12,2019-11-16,False,2009-11-17
Jo Sullivan Loesser,1927-08-28,2019-04-28,False,2005-10-15
Vitaly Logvinovsky,1941-03-17,2019-08-22,False,2014-11-06
Morag Loh,1935-03-03,2019-02-07,False,2020-01-16
Günther Lohre,1953-05-12,2019-03-15,False,2018-01-04
Alberto Lois,1956-05-06,2019-03-12,False,2012-01-28
Joseph Lombardo,1929-01-01,2019-10-19,False,2005-05-20
Juan Lombardo,1927-03-19,2019-11-26,False,2008-11-25
Larissa Adler Lomnitz,1932-04-19,2019-04-13,False,2020-01-11
James T. Londrigan,1925-02-23,2019-05-31,False,2014-12-28
Bobby Joe Long,1953-10-14,2019-05-23,False,2007-11-03
Catherine Small Long,1924-02-07,2019-11-23,False,2006-06-14
Joe Longthorne,1955-05-31,2019-08-03,False,2005-07-21
Ludo Loos,1955-01-13,2019-03-01,False,2008-07-17
Gina Lopez,1953-12-27,2019-08-19,False,2016-06-21
Nativo Lopez,1951-10-03,2019-05-19,False,2006-06-26
Colette Lorand,1923-01-07,2019-04-26,False,2018-01-10
Max Lord (baseball),1925-02-26,2019-06-02,False,2019-10-02
Marita Lorenz,1939-08-18,2019-08-31,False,2006-12-03
Jared Lorenzen,1981-02-14,2019-07-03,False,2005-10-12
Cândido Lorenzo González,1925-04-19,2019-12-17,False,2019-12-18
Will Lotter,1925-12-28,2019-05-20,False,2017-03-11
Denton Lotz,1939-01-18,2019-04-23,False,2015-09-15
Jacques Loussier,1934-10-26,2019-03-05,False,2004-03-29
Damien Lovelock,1954-05-21,2019-08-03,False,2007-02-02
Johnnie Lovesin,1949-05-22,2019-02-23,False,2016-11-06
Barbara Low (biochemist),1920-03-23,2019-01-10,False,2019-03-15
Janet Lowe,1940-05-15,2019-12-31,False,2005-12-02
Mason Lowe,1993-04-19,2019-01-15,False,2019-01-17
Truman Lowe,1944-01-19,2019-03-30,False,2011-02-23
Ross Lowell,1926-07-10,2019-01-10,False,2019-02-22
Finn Lowery,1990-10-01,2019-03-24,False,2019-04-22
John Lowey (footballer),1958-03-07,2019-08-05,False,2009-05-12
Lu Shixin,1929-12-12,2019-12-06,False,2019-12-08
Lu Yonggen,1930-12-02,2019-08-12,False,2019-08-12
Lu Youquan,1943-04-19,2019-11-12,False,2019-11-26
Doug Lubahn,1947-12-20,2019-11-20,False,2010-09-19
Shelley Lubben,1968-05-18,2019-02-09,False,2006-08-02
Walter Lübcke,1953-08-22,2019-06-02,False,2019-06-05
Carrie Ann Lucas,1971-11-18,2019-02-24,False,2019-02-25
Frank Lucas,1930-04-19,2019-05-30,False,2006-10-29
Robert Lucas (field hockey),1922-10-05,2019-12-13,False,2012-07-01
Frank Lucchesi,1927-04-24,2019-06-08,False,2005-08-23
William Luce,1931-10-16,2019-12-09,False,2011-10-31
Albert Ludwig,1919-11-14,2019-02-16,False,2006-10-01
Klaus Uwe Ludwig,1943-04-19,2019-12-20,False,2016-04-26
Rick Ludwin,1948-05-27,2019-11-10,False,2017-04-04
Francis Luiggi,1932-01-09,2019-08-01,False,2018-04-10
Fernando Luján,1939-08-23,2019-01-11,False,2005-11-10
Manuel Lujan Jr.,1928-05-12,2019-04-25,False,2004-06-26
John Lukacs,1924-01-31,2019-05-06,False,2005-05-22
Stephen J. Lukasik,1931-03-19,2019-10-03,False,2015-09-13
Alan Wood Lukens,1924-02-12,2019-01-05,False,2016-01-27
Heinrich Lummer,1932-11-21,2019-06-15,False,2019-12-23
Luigi Lunari,1934-01-03,2019-08-15,False,2019-09-01
Philip K. Lundeberg,1923-06-14,2019-10-03,False,2012-04-25
Tage Lundin,1933-11-11,2019-08-06,False,2016-02-25
Yvette Lundy,1916-04-22,2019-11-03,False,2018-04-23
Beverly Lunsford,1945-01-05,2019-05-22,False,2014-07-27
Luo Jye,1925-04-19,2019-03-15,False,2015-01-24
André Lurton,1924-10-04,2019-05-16,False,2012-04-08
Branko Lustig,1932-06-10,2019-11-14,False,2004-02-20
Harry B. Luthi,1934-04-07,2019-08-20,False,2014-05-19
Suresh Luthra,1944-11-27,2019-02-12,False,2007-03-21
Simaro Lutumba,1938-03-19,2019-03-30,False,2011-06-20
Eugene V. Lux,1926-08-16,2019-06-21,False,2014-08-18
Bill Luxton (actor),1927-04-19,2019-07-13,False,2019-07-17
Ulrich Luz,1938-02-23,2019-10-13,False,2011-01-28
Yury Luzhkov,1936-04-19,2019-12-10,False,2004-06-26
Ly Tong,1945-04-19,2019-04-05,False,2004-11-29
Tom Lyle,1953-11-02,2019-11-19,False,2006-05-07
Shelby Lyman,1936-10-22,2019-08-11,False,2019-08-27
Henry T. Lynch,1928-01-04,2019-06-02,False,2013-11-25
John Lynch (Roscommon Gaelic footballer),1933-04-19,2019-06-05,False,2019-06-20
Kenny Lynch,1938-03-18,2019-12-18,False,2005-08-15
Michael Lynch (Irish politician),1934-08-25,2019-05-21,False,2008-02-11
Arne Lyngstad,1962-05-10,2019-05-30,False,2007-11-09
Michael Lynne,1941-04-23,2019-03-24,False,2006-10-05
Philomena Lynott,1930-10-22,2019-06-12,False,2015-06-25
"Dave Lyon (footballer, born 1948)",1948-11-21,2019-12-19,False,2018-05-04
Richard H. Lyon,1929-08-24,2019-01-21,False,2019-01-26
Robert Lyon (British Army officer),1923-10-24,2019-11-13,False,2019-01-05
Margaret Lyons,1923-11-21,2019-10-04,False,2019-10-14
Michael Lyons (sculptor),1943-07-10,2019-04-19,False,2019-07-06
M. H. Salmon,1945-03-30,2019-03-10,False,2019-07-02
Mary Ma,1953-04-19,2019-08-31,False,2019-09-04
Boro Maa,1918-04-19,2019-03-05,False,2019-03-06
Bashir Maan,1926-04-19,2019-12-20,False,2006-05-23
Slaheddine Maaoui,1950-07-20,2019-12-30,False,2019-12-31
Steve Maaranen,1947-04-14,2019-06-16,False,2014-09-21
Muiris Mac Conghail,1941-05-12,2019-11-25,False,2011-10-11
Brian MacArthur,1940-02-05,2019-03-24,False,2011-07-20
William E. Macaulay,1945-04-19,2019-11-26,False,2012-05-25
Ismail Mačev,1960-01-03,2019-01-21,False,2016-12-07
Roderick MacFarquhar,1930-12-02,2019-02-10,False,2006-01-22
Helene Machado,1926-04-17,2019-02-13,False,2014-09-15
Pavel Machotka,1936-08-21,2019-03-18,False,2019-04-23
Dotty Mack,1929-04-25,2019-11-11,False,2019-11-12
Duncan MacKay (footballer),1937-07-14,2019-12-23,False,2007-08-03
Bill Mackrides,1925-07-08,2019-01-22,False,2007-09-25
Richard A. Macksey,1931-07-25,2019-07-22,False,2010-01-05
John MacLeod (basketball),1937-10-03,2019-04-14,False,2006-02-19
Duncan MacRae (rugby league),1934-04-14,2019-05-02,False,2019-06-22
Franco Macri,1930-04-15,2019-03-02,False,2009-11-06
Ruth Macrides,1949-04-19,2019-04-27,False,2018-11-09
David Maddison,1947-01-22,2019-06-29,False,2013-07-27
Brenda Maddox,1932-02-24,2019-06-16,False,2005-07-01
Elmer Maddux,1934-05-06,2019-11-20,False,2019-12-11
Rosemary Madigan,1926-12-05,2019-02-12,False,2020-01-09
Philippe Madrelle,1937-04-21,2019-08-27,False,2008-11-18
Simona Mafai De Pasquale,1928-07-05,2019-06-16,False,2019-06-17
Altino Pinto de Magalhães,1922-05-08,2019-01-24,False,2011-03-11
Bryan Magee,1930-04-12,2019-07-26,False,2004-07-23
Jerry Magee,1928-04-11,2019-01-02,False,2003-12-03
Rolf Magnusson,1921-12-29,2019-06-16,False,2010-09-26
Peter Magowan,1942-04-05,2019-01-27,False,2005-09-22
Mate Mahadevi,1946-03-13,2019-03-14,False,2008-05-23
Ali Mohammad Mahar,1967-01-12,2019-05-21,False,2009-02-25
Satnarayan Maharaj,2019-05-05,2019-11-16,False,2005-02-25
Satya Priya Mahathero,1930-06-10,2019-10-04,False,2019-10-04
J. Mahendran,1939-07-25,2019-04-02,False,2006-02-09
Al Mahmud,1936-07-11,2019-02-15,False,2006-07-01
Damiri Mahmud,1945-01-17,2019-12-30,False,2019-12-31
Banshilal Mahto,1940-06-30,2019-11-23,False,2014-05-17
Mai Chao-cheng,1942-04-19,2019-03-06,False,2019-03-10
Barbara York Main,1929-01-27,2019-05-14,False,2017-08-09
Lorne Main,1930-07-09,2019-10-14,False,2010-07-29
Demie Mainieri,1928-10-21,2019-03-13,False,2014-02-11
Billy Mainwaring,1941-01-24,2019-04-01,False,2010-07-26
Nyandika Maiyoro,1931-04-19,2019-02-24,False,2008-10-21
Prasanta Kumar Majumdar,1941-01-01,2019-03-27,False,2012-08-14
Dušan Makavejev,1932-10-13,2019-01-25,False,2003-04-29
Olli Mäki,1936-12-22,2019-04-06,False,2013-12-07
Laura Mako,1916-05-29,2019-05-10,False,2020-01-24
Zbigniew Makowski,1930-01-31,2019-08-19,False,2015-05-02
Ivan Maksimović,1962-08-12,2019-11-07,False,2012-10-13
Dickson Makwaza,1942-07-15,2019-06-29,False,2012-06-05
Spiro Malas,1933-01-28,2019-06-23,False,2006-05-16
Oscar Malbernat,1944-02-02,2019-08-09,False,2007-06-09
Geoff Malcolm,1931-04-23,2019-08-11,False,2019-08-14
Luis Maldonado Venegas,1956-11-19,2019-04-30,False,2013-07-28
Fred Malek,1936-12-22,2019-03-24,False,2008-04-03
Petr Málek,1961-11-26,2019-11-30,False,2009-06-04
Roman Malek,1951-10-03,2019-11-29,False,2013-02-15
Tohir Malik,1946-12-27,2019-05-16,False,2016-03-25
Imakulata Malinka,1935-02-21,2019-08-23,False,2019-09-17
Chaim Malinowitz,1952-04-19,2019-11-21,False,2019-12-16
Barry Malkin,1938-10-26,2019-04-04,False,2009-12-15
Yaakov Malkin,1926-08-03,2019-07-21,False,2010-07-31
Andrew Mallard,1962-08-16,2019-04-18,False,2006-05-04
Tania Mallet,1941-05-19,2019-03-30,False,2005-10-08
Göran Malmqvist,1924-06-06,2019-10-17,False,2006-10-19
Patrick Malrieu,1945-03-31,2019-01-10,False,2019-01-11
Maria Dolores Malumbres,1931-04-11,2019-01-05,False,2011-01-12
Pierre Mambele,1945-04-19,2019-06-08,False,2019-12-28
Saoul Mamby,1947-06-04,2019-12-19,False,2003-06-19
Richard Mamiya,1925-03-08,2019-08-27,False,2019-09-17
Vasim Mammadaliyev,1942-08-27,2019-10-13,False,2012-10-03
"Viktor Manakov (cyclist, born 1960)",1960-07-28,2019-05-12,False,2012-08-25
Houari Manar,1981-12-18,2019-01-07,False,2019-01-09
Mihai Mandache,1960-04-19,2019-07-25,False,2017-02-18
Josephine Mandamin,1942-02-21,2019-02-22,False,2017-10-18
Barbara Mandel,1925-12-13,2019-11-21,False,2016-05-28
Morton Mandel,1921-04-19,2019-10-16,False,2014-03-10
Paulo Mandlate,1934-02-04,2019-08-21,False,2015-05-26
Anna Manel·la,1950-06-01,2019-12-11,False,2019-12-21
Pedro Manfredini,1935-04-19,2019-01-21,False,2007-04-13
K. M. Mani,1933-01-30,2019-04-09,False,2005-12-07
Manik Lal Ray,1949-12-28,2019-07-26,False,2019-08-20
John Mann (musician),1962-04-19,2019-11-20,False,2004-09-22
Thompson Mann,1942-12-01,2019-04-04,False,2008-04-29
Tony Mann (cricketer),1945-11-08,2019-11-15,False,2006-01-04
Elias James Manning,1938-04-14,2019-10-13,False,2019-10-15
Pete Manning (gridiron football),1937-08-11,2019-01-05,False,2014-09-26
Tom Manning (murderer),1946-06-28,2019-07-30,False,2006-09-22
Olavi Mannonen,1930-03-07,2019-03-17,False,2012-06-26
Francisco Mañosa,1931-02-12,2019-02-20,False,2006-10-26
Dick Manville,1925-12-31,2019-02-13,False,2008-07-03
Víctor Manzanilla Schaffer,1924-11-13,2019-04-07,False,2019-04-08
Mao Dehua,1935-04-19,2019-01-26,False,2019-02-25
Mao Zhiyong,1929-04-19,2019-03-04,False,2016-02-05
Isaac Lesiba Maphotho,1931-02-26,2019-07-13,False,2019-07-13
Emmanuel Mapunda,1935-12-10,2019-05-16,False,2019-05-19
Kerry Marbury,1952-03-21,2019-06-23,False,2019-01-22
Jason Marcano,1983-12-30,2019-05-30,False,2010-07-20
Barbara March,1953-10-09,2019-08-11,False,2006-09-11
Antonio Marchesano,1930-11-07,2019-01-24,False,2014-02-28
Gino Marchetti,1926-01-02,2019-04-29,False,2005-02-12
Anne Marev,1932-04-19,2019-01-25,False,2019-01-31
Jim Margraff,1960-04-18,2019-01-02,False,2016-11-07
Jean-Pierre Marielle,1932-04-12,2019-04-24,False,2005-12-21
Luciano Marin,1931-12-09,2019-11-12,False,2016-06-03
Rosemary Bryant Mariner,1953-04-02,2019-01-24,False,2008-02-25
Massimo Marino (TV presenter),1960-02-08,2019-04-19,False,2019-04-20
Houston Markham,1944-04-19,2019-07-17,False,2019-11-16
Paul F. Markham,1930-05-22,2019-07-13,False,2011-09-05
Goran Marković (footballer),1986-02-02,2019-10-13,False,2009-09-03
Mirjana Marković,1942-07-10,2019-04-14,False,2004-05-11
Arthur Marks,1927-08-02,2019-11-13,False,2014-02-21
Srboljub Markušević,1936-05-05,2019-11-18,False,2014-12-05
Eddie Marlin,1930-08-13,2019-08-15,False,2013-04-17
Zoran Marojević,1942-04-27,2019-04-24,False,2012-07-10
Karl Heinz Marquardt,1927-11-09,2019-01-31,False,2010-11-22
Aina Moll Marquès,1930-12-01,2019-02-09,False,2019-12-03
Juan Carlos Márquez,1971-04-19,2019-07-21,False,2019-07-29
Leon Marr,1948-05-26,2019-07-22,False,2016-01-05
Donald B. Marron,1934-07-21,2019-12-06,False,2009-01-26
Deborah Marrow,1948-10-18,2019-10-01,False,2019-12-30
Texe Marrs,1944-07-15,2019-11-23,False,2005-08-19
Arno Marsh,1928-05-28,2019-07-12,False,2008-04-25
Jim Marsh (basketball),1946-04-26,2019-08-12,False,2012-07-12
