Name,Birth,Death,Covid,Created
Goji Sakamoto,1944-11-02,2018-11-04,False,2007-10-20
Sinan Sakić,1956-10-13,2018-06-01,False,2006-04-19
Momoko Sakura,1965-05-08,2018-08-15,False,2006-09-20
Robert Saladrigas,1940-02-12,2018-10-22,False,2014-10-17
Geetha Salam,1946-10-09,2018-12-19,False,2016-10-06
Samir Salameh,1944-08-16,2018-08-16,False,2018-08-16
John Salas,1948-04-21,2018-01-26,False,2018-02-19
Aji Muhammad Salehuddin II,1924-10-24,2018-08-05,False,2018-08-11
Armando Salgado,1938-03-12,2018-04-14,False,2018-04-24
Khalid Salleh,1948-02-29,2018-07-23,False,2018-07-23
Ulla Sallert,1923-03-27,2018-05-11,False,2015-11-09
William Salmon (painter),1928-04-09,2018-10-27,False,2014-02-10
Yadollah Samadi,1951-04-21,2018-09-25,False,2015-05-07
Bob Samaras,1927-08-16,2018-02-21,False,2009-04-17
Ed Samcoff,1924-09-01,2018-03-29,False,2007-09-07
Sami-ul-Haq,1937-12-18,2018-11-02,False,2010-06-15
Saleh Ali al-Sammad,1979-01-01,2018-04-19,False,2015-02-11
Bruno Sammartino,1935-10-06,2018-04-18,False,2003-10-01
Billy Sammeth,1951-12-03,2018-06-18,False,2013-08-12
Josefina Samper,1927-05-08,2018-02-13,False,2018-02-13
Mahmoud Al-Samra,1923-04-20,2018-11-10,False,2018-12-02
Jlloyd Samuel,1981-03-29,2018-05-15,False,2004-12-24
Kjell Samuelson,1932-04-21,2018-02-04,False,2008-06-10
Daniela Samulski,1984-05-31,2018-05-22,False,2008-07-28
Kenneth Sanborn,1926-11-14,2018-11-20,False,2006-06-06
Carlos Sánchez (Colombian actor),1935-04-21,2018-12-29,False,2007-07-31
Marisa Sánchez,1933-01-27,2018-08-19,False,2018-08-23
Rolf Sand,1920-02-21,2018-05-20,False,2013-01-31
Don Sandburg,1930-04-21,2018-10-06,False,2007-01-22
Margit Sandemo,1924-04-23,2018-09-01,False,2006-01-27
Don Sanders,1943-10-01,2018-07-21,False,2018-04-20
Ernest H. Sanders,1918-12-04,2018-01-13,False,2018-01-28
James C. Sanders,1926-11-07,2018-03-31,False,2017-07-11
Gordon Sandison (baritone),1949-08-03,2018-12-03,False,2018-12-14
Irving Sandler,1925-07-22,2018-06-02,False,2009-02-01
Aboudramane Sangaré,1946-03-09,2018-11-03,False,2019-01-15
Sangharakshita,1925-08-26,2018-10-30,False,2003-07-18
John Sankaramangalam,1934-07-16,2018-07-30,False,2018-08-23
Gnani Sankaran,1954-01-04,2018-01-15,False,2009-05-28
Irina Sanpiter,1957-04-21,2018-02-04,False,2018-02-05
Bertha Sanseverino,1946-04-25,2018-06-18,False,2018-07-06
Étienne Sansonetti,1935-12-05,2018-05-31,False,2009-10-19
Fredo Santana,1990-07-04,2018-01-19,False,2013-04-18
Gino Santercole,1940-11-21,2018-06-08,False,2011-04-26
Hugo Santiago,1939-12-12,2018-02-27,False,2007-09-16
José Santiago (1950s pitcher),1928-09-04,2018-10-09,False,2008-02-10
Ralph Santolla,1966-12-08,2018-06-06,False,2006-07-17
Joël Santoni,1943-11-05,2018-04-18,False,2010-01-31
Nicholas Santora,1942-06-21,2018-10-27,False,2007-11-17
Fufi Santori,1932-05-07,2018-04-02,False,2006-06-04
Jose Santos Rios,1939-12-19,2018-01-21,False,2018-03-05
António dos Santos (bishop),1932-04-14,2018-03-26,False,2018-03-27
Gil Santos,1938-04-19,2018-04-19,False,2004-12-06
Nelson Pereira dos Santos,1928-10-22,2018-04-21,False,2005-05-19
Sanusi Junid,1943-07-10,2018-03-09,False,2019-10-09
Miguel Ángel Sanz Bocos,1918-07-05,2018-08-13,False,2018-08-28
Jam Saqi,1944-10-31,2018-03-05,False,2008-06-18
Franco Sar,1933-12-21,2018-10-01,False,2016-08-01
António Saraiva,1934-05-03,2018-05-07,False,2015-04-07
Lalan Sarang,1938-12-26,2018-11-09,False,2017-04-12
Jayendra Saraswathi,1935-07-18,2018-02-28,False,2004-11-20
Charles Sargent (politician),1945-02-03,2018-11-13,False,2014-03-19
Piloo Sarkari,1927-06-08,2018-08-20,False,2014-07-20
Charles Sarkis,1940-01-30,2018-03-11,False,2018-03-13
Leo Sarkisian,1921-01-04,2018-06-08,False,2013-05-16
José Lorenzo Sartori,1932-05-24,2018-10-02,False,2018-10-03
Golam Sarwar,1943-04-01,2018-08-13,False,2009-08-31
K. N. T. Sastry,1945-09-05,2018-09-13,False,2012-01-03
Takahiro Satō,1977-04-21,2018-07-03,False,2018-07-04
Talal bin Abdulaziz Al Saud,1931-07-24,2018-12-22,False,2008-02-10
Derek Saunders,1928-01-06,2018-03-03,False,2006-07-25
Desmond Saunders,1926-06-24,2018-04-21,False,2007-06-12
Warner Saunders,1935-01-30,2018-10-09,False,2006-06-24
Sauryavong Savang,1937-01-22,2018-01-02,False,2003-04-02
Conway Savage,1960-07-27,2018-09-02,False,2007-03-14
John Savage (British Columbia politician),1936-02-23,2018-10-20,False,2015-06-08
Gil Savery,1917-10-10,2018-11-02,False,2018-11-06
Pandel Savic,1925-07-15,2018-06-12,False,2011-01-01
Francisco Savín,1929-11-18,2018-01-26,False,2012-04-29
David Savitt,1928-05-23,2018-10-23,False,2009-12-21
Tadashi Sawashima,1926-05-19,2018-01-27,False,2009-01-13
Connie Sawyer,1912-11-27,2018-01-21,False,2013-07-02
Peter Sawyer (historian),1928-06-25,2018-07-07,False,2010-08-19
Ray Sawyer,1937-02-01,2018-12-31,False,2006-01-07
Sax Man,1953-01-19,2018-04-16,False,2014-03-23
Mohamed Sayah,1933-12-31,2018-03-15,False,2018-03-16
Masahiro Sayama,1953-11-26,2018-11-14,False,2017-04-23
Neville Sayers,1927-01-19,2018-10-04,False,2012-07-20
Karen Saywitz,1956-04-21,2018-03-17,False,2019-05-14
Jane Cronin Scanlon,1922-07-17,2018-06-19,False,2014-12-26
Joe Scannella,1928-05-22,2018-05-03,False,2008-01-18
James Schaefer,1938-08-30,2018-05-29,False,2014-01-16
Roy Schafer,1922-12-14,2018-08-05,False,2007-05-21
Rolf Schafstall,1937-02-22,2018-01-30,False,2009-01-02
William Scharf,1927-02-22,2018-01-15,False,2013-01-27
Robert Scheerer,1929-12-28,2018-03-03,False,2006-08-05
Carl Scheib,1927-01-01,2018-03-24,False,2007-01-02
Werner Scheler,1923-09-12,2018-10-09,False,2015-07-21
John Schella,1947-05-09,2018-08-03,False,2007-05-28
Bob Schermerhorn,1943-04-21,2018-04-23,False,2018-05-20
Egidius Schiffer,1956-04-21,2018-07-22,False,2018-08-04
Heinz Schilcher,1947-04-14,2018-07-20,False,2008-05-10
Eric Schiller,1955-03-20,2018-11-03,False,2004-08-20
Patricia Schiller,1913-10-27,2018-06-29,False,2018-08-18
"Wolfgang Schilling (footballer, born 1955)",1955-06-09,2018-03-30,False,2010-12-15
Nora Schimming-Chase,1940-12-01,2018-03-13,False,2009-03-06
Ambrose Schindler,1917-04-21,2018-12-30,False,2009-08-31
Lynn Schindler,1944-08-18,2018-12-04,False,2018-07-27
Michael Schlesinger,1943-02-23,2018-04-11,False,2008-03-21
William E. Schluter,1927-11-05,2018-08-06,False,2008-03-12
Herbert Schmertz,1930-03-22,2018-01-17,False,2013-05-30
Sigi Schmid,1953-03-20,2018-12-25,False,2005-07-08
John R. Schmidhauser,1922-01-03,2018-02-21,False,2007-06-04
Helga Schmidt-Neuber,1937-02-19,2018-09-14,False,2016-10-08
Axel Schmidt,1939-04-30,2018-06-10,False,2013-04-16
Art Schmidt,1927-05-01,2018-09-02,False,2015-01-23
Harvey Schmidt,1929-04-21,2018-02-28,False,2004-08-01
Karl Schmidt (footballer),1932-03-05,2018-07-10,False,2013-08-07
Lucien A. Schmit Jr.,1928-04-21,2018-03-16,False,2018-03-28
Arthur Schnabel,1948-04-21,2018-10-22,False,2010-02-01
Dieter Schnebel,1930-03-14,2018-05-20,False,2004-09-30
Frankie Schneider,1926-08-11,2018-11-12,False,2006-08-27
Hanns-Martin Schneidt,1930-12-06,2018-05-28,False,2018-06-06
Jon Schnepp,1967-05-16,2018-07-19,False,2007-01-16
Tad Schnugg,1944-04-17,2018-01-13,False,2018-01-23
Red Schoendienst,1923-02-02,2018-06-06,False,2004-05-07
Peter Schofield (physicist),1929-04-21,2018-04-15,False,2019-04-11
Gordon Scholes,1931-06-07,2018-12-09,False,2007-08-24
Jakob Schönenberger,1931-10-02,2018-08-01,False,2018-08-07
Carmi Schooler,1933-04-21,2018-05-11,False,2018-12-18
Jerry Schoonmaker,1933-12-14,2018-03-18,False,2011-02-18
Mien Schopman-Klaver,1911-02-26,2018-07-10,False,2017-08-03
Dirk Bernard Joseph Schouten,1923-01-25,2018-02-03,False,2013-09-14
Henk Schouten,1932-04-16,2018-04-18,False,2007-06-09
Samuel A. Schreiner Jr.,1921-06-06,2018-01-14,False,2008-12-13
Daan Schrijvers,1941-09-18,2018-08-02,False,2018-08-03
Rosemarie Schuder,1928-07-24,2018-05-05,False,2008-07-26
Karl Schügerl,1927-06-22,2018-10-20,False,2007-06-20
Ed Schultz,1954-01-27,2018-07-05,False,2004-03-31
Götz Schulze,1964-10-08,2018-10-30,False,2015-04-11
Horst Schulze,1921-04-26,2018-10-24,False,2006-05-11
Coco Schumann,1924-05-14,2018-01-28,False,2011-04-16
Walter Schuster,1929-06-02,2018-01-13,False,2009-01-03
Herbert Schutz,1937-02-25,2018-01-01,False,2020-02-19
Anne Ancelin Schützenberger,1919-03-29,2018-03-23,False,2018-04-08
Dietmar Schwager,1940-08-15,2018-11-20,False,2009-03-03
A. R. Schwartz,1926-07-17,2018-08-10,False,2007-02-26
Eric L. Schwartz,1947-04-21,2018-12-31,False,2007-12-26
Glenn Schwartz,1940-03-20,2018-11-02,False,2004-12-01
Neena Schwartz,1926-12-10,2018-04-15,False,2015-06-05
Maria Schwarz,1921-10-03,2018-02-15,False,2019-04-06
Kona Schwenke,1992-05-11,2018-04-22,False,2016-03-08
Zbigniew Ścibor-Rylski,1917-03-10,2018-08-03,False,2010-06-07
Renzo Sclavi,1923-10-04,2018-08-21,False,2018-08-24
Alan Scott (rugby league),1939-07-05,2018-07-15,False,2014-10-09
Clyde Scott,1924-08-29,2018-01-30,False,2006-11-03
Delroy Scott,1947-01-22,2018-07-24,False,2011-05-14
Dick Scott (footballer),1941-10-26,2018-02-11,False,2014-10-17
Geoff Scott (footballer),1956-10-31,2018-10-17,False,2009-06-16
James Scott (boxer),1947-03-14,2018-05-08,False,2009-06-03
Kenneth Scott (courtier),1931-01-23,2018-02-23,False,2008-07-24
Noel Scott,1929-12-15,2018-02-25,False,2007-12-31
Robert L. Scott,1928-04-19,2018-07-26,False,2006-02-28
Wilson Scott,1927-12-18,2018-04-17,False,2018-10-25
Michael Andrew Screech,1926-05-02,2018-06-01,False,2016-02-06
Bill Scripture,1941-11-20,2018-11-11,False,2009-09-12
Randy Scruggs,1953-08-03,2018-04-17,False,2007-05-26
Sonia Scurfield,1928-09-19,2018-06-14,False,2008-05-15
Bob Seaman,1932-03-28,2018-08-13,False,2007-12-11
Richard Searby,1931-07-23,2018-08-08,False,2006-04-29
Giuseppe Secchi,1931-04-16,2018-01-11,False,2010-04-14
Ousmane Seck,1938-05-28,2018-01-28,False,2018-01-29
Dick See,1935-01-07,2018-12-24,False,2007-02-18
Gary Seear,1952-02-19,2018-02-08,False,2009-04-17
John Seedborg,1943-01-23,2018-12-14,False,2007-08-01
Mario Segale,1934-04-30,2018-10-27,False,2009-07-13
Lally Segard,1921-04-04,2018-03-03,False,2015-02-15
Alec Sehon,1924-04-21,2018-02-03,False,2018-02-06
Ángel Roberto Seifart,1941-09-12,2018-07-02,False,2008-07-02
Duke Seifried,1935-08-19,2018-09-28,False,2019-08-30
Jean Seitlinger,1924-11-16,2018-09-01,False,2013-06-14
T. R. Sekhar,1937-04-21,2018-03-22,False,2019-06-28
Shinobu Sekine,1943-09-20,2018-12-18,False,2008-02-01
David Selberg,1995-06-16,2018-06-17,False,2013-11-27
Harry Selby (hunter),1925-07-22,2018-01-20,False,2011-01-23
Michael Selby,1936-01-13,2018-01-21,False,2018-01-23
Donald Seldin,1920-10-24,2018-04-25,False,2018-05-03
Bill Sellars,1925-06-05,2018-12-19,False,2008-02-15
Warwick Selvey,1939-12-03,2018-08-16,False,2008-03-04
João Semedo,1951-06-20,2018-07-17,False,2018-07-18
Mrinal Sen,1923-05-14,2018-12-30,False,2004-10-21
Somaweera Senanayake,1944-11-25,2018-06-09,False,2018-06-11
Lyudmila Senchina,1950-12-13,2018-01-25,False,2014-10-12
Michel Sénéchal,1927-02-11,2018-04-01,False,2007-12-09
Željko Senečić,1933-01-18,2018-01-02,False,2010-05-27
Yoshito Sengoku,1946-01-15,2018-10-11,False,2007-10-01
Seo Min-woo,1985-02-08,2018-03-25,False,2012-10-25
István Seregély,1931-03-13,2018-12-31,False,2018-12-31
Fernando Serena,1941-01-28,2018-10-15,False,2007-03-11
Clara Sereni,1946-04-21,2018-07-25,False,2008-11-10
Joseph Seroussi,1933-05-26,2018-06-26,False,2017-02-21
William Serrin,1939-03-16,2018-02-22,False,2018-03-06
Jean-Claude Servan-Schreiber,1918-04-11,2018-04-11,False,2016-12-06
José María Setién,1928-03-18,2018-07-10,False,2018-07-10
Alexander Sevastian,1976-10-02,2018-02-16,False,2018-07-13
Marie Severin,1929-08-21,2018-08-29,False,2005-02-27
Kavous Seyed-Emami,1953-12-24,2018-02-08,False,2018-02-16
Michael Seymour (production designer),1932-04-21,2018-12-09,False,2008-12-31
Fuat Sezgin,1924-10-24,2018-06-30,False,2007-10-17
Antoine Sfeir,1948-11-25,2018-10-01,False,2008-05-21
Sha Yexin,1939-07-13,2018-07-26,False,2008-05-26
Victor Shabangu,1970-01-18,2018-06-16,False,2017-12-20
Oksana Shachko,1987-01-31,2018-07-23,False,2013-07-01
Sidney Shachnow,1934-11-23,2018-09-27,False,2004-11-17
George Shadid,1929-05-15,2018-02-03,False,2014-08-10
Milton Shadur,1924-06-25,2018-01-14,False,2009-03-05
Shehu Shagari,1925-02-25,2018-12-28,False,2004-03-25
John Nanzip Shagaya,1942-09-02,2018-02-11,False,2009-12-12
Mani Shah,1967-04-21,2018-05-14,False,2018-05-15
Waqar Ahmad Shah,1943-07-06,2018-04-15,False,2016-12-09
Ali Shahab,1941-09-22,2018-12-25,False,2019-11-17
Nathan Shaham,1925-01-29,2018-06-18,False,2005-09-12
Shaharuddin Badaruddin,1962-09-19,2018-08-02,False,2018-08-02
Medeniyet Shahberdiyeva,1930-02-23,2018-01-03,False,2017-11-28
Laliteshwar Prasad Shahi,1920-10-01,2018-06-09,False,2014-10-24
Saleem Shahzad (politician),1956-04-21,2018-07-08,False,2018-07-09
Irving Shain,1926-01-02,2018-03-06,False,2006-05-04
Ghassan Shakaa,1943-04-21,2018-01-25,False,2006-05-12
Mohamed Shaker,1933-10-16,2018-03-29,False,2018-04-24
Mikhail Shakhov,1931-11-20,2018-08-08,False,2012-06-13
Viktor Shamburkin,1931-10-12,2018-05-11,False,2008-10-10
Shammi (actress),1929-04-24,2018-03-06,False,2014-03-31
Shan Tianfang,1934-12-17,2018-09-11,False,2012-03-29
Mike Shanahan (ice hockey),1939-10-29,2018-01-15,False,2018-01-17
M. I. Shanavas,1951-09-22,2018-11-21,False,2009-08-17
Neil Shand,1934-03-03,2018-04-14,False,2015-01-03
Ntozake Shange,1948-10-18,2018-10-27,False,2005-07-05
Del Shankel,1927-08-04,2018-07-12,False,2015-06-18
Kanagaratnam Shanmugaratnam,1921-04-02,2018-07-28,False,2018-08-01
Preston Shannon,1947-10-23,2018-01-22,False,2014-07-05
C. K. Jaffer Sharief,1933-11-03,2018-11-25,False,2006-05-16
Bhagwatikumar Sharma,1934-05-31,2018-09-05,False,2014-07-16
Vladimir Sharov,1952-04-07,2018-08-17,False,2019-04-08
Gene Sharp,1928-01-21,2018-01-28,False,2004-02-04
Roger Sharpley,1928-12-19,2018-02-17,False,2012-02-17
Henry Sharratt,1936-04-21,2018-06-08,False,2018-06-12
Bhanu Kumar Shastri,1925-10-29,2018-02-24,False,2010-02-01
Yuri Shatalov,1945-06-13,2018-03-20,False,2007-05-15
Bettina Shaw-Lawrence,1921-07-29,2018-09-12,False,2008-04-01
B. L. Shaw,1933-09-06,2018-01-18,False,2007-06-26
Duncan Shaw (minister),1925-01-27,2018-02-20,False,2019-06-02
Eddie Shaw,1937-03-20,2018-01-29,False,2010-01-09
John Shaw (Victoria cricketer),1931-10-18,2018-08-05,False,2015-05-19
William Shaw (Quebec politician),1932-10-13,2018-05-26,False,2008-01-12
Art Shay,1922-03-31,2018-04-28,False,2006-11-23
Jennifer Shay,1930-03-27,2018-05-07,False,2005-09-04
Dariush Shayegan,1935-01-24,2018-03-22,False,2004-11-16
Andrey Shcharbakow,1991-01-31,2018-12-17,False,2011-10-13
William Shearer (immunologist),1937-08-23,2018-10-09,False,2018-12-10
Allison Shearmur,1963-10-23,2018-01-19,False,2018-01-20
Kenneth Shearwood,1921-09-05,2018-07-05,False,2008-06-18
Michael A. Sheehan,1955-02-10,2018-07-30,False,2007-12-20
Nicholas Shehadie,1926-11-15,2018-02-11,False,2006-07-01
Reza Sheikholeslami,1941-07-21,2018-01-09,False,2012-01-31
Norman Sheil,1932-10-22,2018-10-25,False,2009-12-21
George Sheldon (politician),1947-06-03,2018-08-23,False,2013-10-22
Daphne Sheldrick,1934-06-04,2018-04-12,False,2007-03-08
Carole Shelley,1939-08-16,2018-08-31,False,2006-05-30
Pete Shelley,1955-04-17,2018-12-06,False,2004-07-22
Ken Shellito,1940-04-18,2018-10-31,False,2006-01-29
Lonnie Shelton,1955-10-19,2018-07-08,False,2006-08-08
Ronnie Shelton,1961-10-01,2018-09-25,False,2018-10-01
Simon Shelton,1966-01-13,2018-01-17,False,2014-10-22
Shen Chun-shan,1932-08-29,2018-09-12,False,2006-12-11
T. V. R. Shenoy,1941-06-10,2018-04-17,False,2006-10-06
Vitaly Shentalinsky,1939-10-07,2018-07-27,False,2018-08-13
David Shepherd (producer),1924-10-10,2018-12-17,False,2007-03-22
"John Shepherd (footballer, born 1932)",1932-05-29,2018-06-11,False,2008-04-09
Shep Shepherd,1917-01-19,2018-11-25,False,2008-05-23
Francis Sheppard,1921-04-21,2018-01-22,False,2018-11-08
Paul Sherwen,1956-06-07,2018-12-02,False,2005-05-12
David Sherwin,1942-02-24,2018-01-08,False,2008-02-14
Derrick Sherwin,1936-04-16,2018-10-17,False,2005-07-07
Shi Jiaonai,1920-11-29,2018-11-24,False,2018-11-26
Shi Shengjie,1953-04-03,2018-09-28,False,2018-10-03
Shiao Yi,1935-06-04,2018-11-19,False,2018-11-21
Isamu Shibayama,1930-04-21,2018-07-31,False,2018-08-22
Yumiko Shige,1965-08-04,2018-12-09,False,2011-02-26
Alexander Shihwarg,1923-01-30,2018-08-20,False,2018-09-25
Eido Tai Shimano,1932-10-01,2018-02-18,False,2006-10-15
Osamu Shimomura,1928-08-27,2018-10-19,False,2008-10-08
Shin Seong-il,1937-05-08,2018-11-04,False,2009-04-29
Masanobu Shinozuka,1930-12-23,2018-11-05,False,2010-03-22
Harry W. Shlaudeman,1926-05-17,2018-12-05,False,2010-06-23
Valeriy Shmarov,1945-08-14,2018-10-14,False,2008-05-29
Maurice Shock,1926-04-15,2018-07-07,False,2010-12-24
Jon Sholle,1948-03-13,2018-05-17,False,2008-03-03
Anthony Allen Shore,1962-06-25,2018-01-18,False,2009-07-20
Mitzi Shore,1930-07-25,2018-04-11,False,2008-07-26
James F. Short Jr.,1924-06-22,2018-05-13,False,2018-06-03
Philip Short (chess player),1960-05-15,2018-08-31,False,2018-09-02
Anita Shreve,1946-10-07,2018-03-29,False,2005-04-20
Jim Shreve,1926-08-27,2018-12-29,False,2019-03-26
Martin Shubik,1926-03-24,2018-08-22,False,2006-09-25
Wilfred Shuchat,1920-06-09,2018-12-27,False,2016-03-08
Shuhaimi Shafiei,1968-02-27,2018-07-02,False,2018-07-18
Yuri Shundrov,1956-06-06,2018-07-27,False,2013-07-31
Sewall Shurtz,1933-03-17,2018-02-01,False,2010-10-22
Yelena Shushunova,1969-05-23,2018-08-16,False,2002-08-23
Florence Shutsy-Reynolds,1923-04-21,2018-03-15,False,2019-01-03
Najaf Abbas Sial,1959-05-22,2018-11-11,False,2015-01-09
Archibald 'Archie' Mncedisi Sibeko,1928-03-03,2018-03-27,False,2010-10-26
Quentin Sickels,1926-12-21,2018-04-24,False,2011-07-15
Teddi Siddall,1953-08-12,2018-02-04,False,2009-01-07
Sushil Siddharth,1958-07-02,2018-03-17,False,2018-03-19
Hafiz Siddiqi,1931-04-21,2018-05-22,False,2016-09-22
Shivinder Singh Sidhu,1929-10-13,2018-10-25,False,2005-06-09
Ernst Sieber,1927-02-24,2018-05-19,False,2015-09-18
Engelbert Siebler,1937-05-29,2018-10-11,False,2018-10-13
Bill Siegel,1962-12-24,2018-12-11,False,2018-12-12
José Arturo Sierra,1943-03-19,2018-01-26,False,2018-02-10
Nikki Sievwright,1943-01-28,2018-03-12,False,2018-04-08
Paolo Signorelli,1939-03-10,2018-05-03,False,2018-05-09
Milan Sijerković,1935-11-05,2018-12-10,False,2018-12-16
Herman Sikumbang,1982-03-17,2018-12-22,False,2018-12-23
Joel H. Silbey,1933-08-16,2018-08-07,False,2018-08-11
Vassilios Sillis,1929-03-09,2018-01-05,False,2012-05-26
Juris Silovs (athlete),1950-08-30,2018-09-28,False,2006-12-09
Anya Krugovoy Silver,1968-12-22,2018-08-06,False,2018-04-06
Anacleto Sima Ngua,1936-06-02,2018-07-01,False,2018-07-04
Ludovikus Simanullang,1955-04-23,2018-09-20,False,2018-09-20
Simegnew Bekele,1964-04-21,2018-07-26,False,2018-07-26
Edmond Simeoni,1934-08-06,2018-12-14,False,2018-12-17
Art Simmons,1926-02-05,2018-04-23,False,2008-03-16
Doreen Simmons,1932-05-29,2018-04-23,False,2018-03-16
David J. Simms,1933-01-13,2018-06-24,False,2004-11-13
Kirk Simon,1954-07-25,2018-04-14,False,2016-02-12
Neil Simon,1927-07-04,2018-08-26,False,2002-02-25
Ed Simons (conductor),1917-02-01,2018-06-26,False,2017-02-14
Gustav Heiberg Simonsen,1935-04-04,2018-01-07,False,2018-01-18
Monica Sims,1925-10-27,2018-11-20,False,2011-01-14
Nigel Sims,1931-08-09,2018-01-06,False,2007-05-26
Gazmend Sinani,1991-06-22,2018-06-23,False,2018-06-23
Clive Sinclair (author),1948-02-19,2018-03-05,False,2005-09-03
Paul Singer (economist),1932-03-24,2018-04-16,False,2018-04-18
Peter Singer (judge),1944-04-21,2018-12-22,False,2006-09-20
Awtar Singh,1966-04-21,2018-07-01,False,2006-12-09
Bhishma Narain Singh,1933-07-13,2018-08-01,False,2008-09-18
Bhola Singh,1939-01-03,2018-10-19,False,2012-03-08
Darbara Singh (murderer),1943-04-21,2018-06-06,False,2015-07-17
Deo Kumar Singh,1950-11-24,2018-03-21,False,2018-04-08
Doodhnath Singh,1936-10-17,2018-01-12,False,2018-01-13
Hardyal Singh,1928-11-28,2018-08-17,False,2006-06-04
Hukum Singh,1938-04-05,2018-02-03,False,2014-03-25
Kedarnath Singh,1934-07-07,2018-03-19,False,2005-05-16
Lokendra Singh (politician),1976-12-15,2018-02-21,False,2015-09-02
Daryle Singletary,1971-03-10,2018-02-12,False,2006-12-19
Paul Sinibaldi,1921-12-03,2018-04-02,False,2018-04-03
George A. Sinner,1928-05-29,2018-03-09,False,2005-12-01
Richard Sipe,1932-12-11,2018-08-08,False,2010-01-04
James W. Sire,1933-10-17,2018-02-06,False,2006-12-13
James F. Sirmons,1917-12-16,2018-04-20,False,2018-06-19
Sister Claire SMMI,1937-04-21,2018-02-11,False,2017-09-06
Ambalavaner Sivanandan,1923-12-20,2018-01-03,False,2006-02-21
Sven-Olov Sjödelius,1933-06-13,2018-03-29,False,2008-11-19
Andrew O. Skaar,1922-01-03,2018-09-26,False,2014-12-24
Ola Skanks,1926-11-28,2018-08-13,False,2018-10-29
Lawrence A. Skantze,1928-06-24,2018-06-18,False,2007-08-01
Jan Skåre,1929-01-17,2018-05-27,False,2008-10-09
Terje Skarsfjord,1942-06-28,2018-01-15,False,2010-03-29
Frank Skartados,1956-01-03,2018-04-15,False,2008-12-13
Merete Skavlan,1920-07-25,2018-11-02,False,2009-04-14
Roy Skeggs,1934-04-21,2018-12-29,False,2007-10-01
"Roger Bootle-Wilbraham, 7th Baron Skelmersdale",1945-04-02,2018-10-31,False,2006-05-12
Henri Skiba,1927-07-14,2018-03-11,False,2008-08-03
Zena Skinner,1927-02-27,2018-03-06,False,2014-08-13
Hege Skjeie,1955-05-15,2018-10-05,False,2012-03-16
Vibeke Skofterud,1980-04-20,2018-07-29,False,2006-08-30
Bob Skoronski,1934-03-05,2018-10-30,False,2007-03-02
Leszek Skorupa,1951-05-14,2018-04-20,False,2020-01-09
Jens Christian Skou,1918-10-08,2018-05-28,False,2004-01-21
Andrzej Skupiński,1952-02-12,2018-12-19,False,2018-12-22
Zola Skweyiya,1942-04-14,2018-04-11,False,2008-01-21
Bill Slater (footballer),1927-04-29,2018-12-18,False,2006-10-10
Dick Slater,1951-05-19,2018-10-18,False,2005-04-03
Louise Slaughter,1929-08-14,2018-03-16,False,2004-09-06
Harald Bjarne Slettebø,1922-04-01,2018-05-27,False,2009-10-23
Charles Pence Slichter,1924-01-21,2018-02-19,False,2008-10-29
Michael Slive,1940-07-26,2018-05-16,False,2006-04-04
Phil Slosburg,1926-10-30,2018-08-31,False,2015-04-11
Miroslav Šlouf,1948-04-21,2018-02-16,False,2011-03-23
Francis Smerecki,1949-07-25,2018-06-07,False,2008-03-01
Božidar Smiljanić,1936-09-20,2018-04-07,False,2017-01-23
Bill Smith (cricketer),1937-09-15,2018-09-09,False,2010-10-13
Bob Smith (comedian),1958-12-24,2018-01-20,False,2009-04-07
Bradford A. Smith,1931-04-21,2018-07-03,False,2018-06-04
Burton Smith,1941-03-21,2018-04-02,False,2007-11-27
David Smith (botanist),1930-05-21,2018-06-29,False,2006-10-09
Emma Smith (author),1923-08-21,2018-04-24,False,2005-07-20
Genny Smith,1922-04-21,2018-03-04,False,2004-11-09
Geoff Smith (cyclist),1942-09-23,2018-10-08,False,2014-08-06
Harry Leslie Smith,1923-02-25,2018-11-28,False,2015-01-02
Hazel Smith,1934-05-31,2018-03-18,False,2018-12-05
Ivor Smith (architect),1926-01-27,2018-02-18,False,2016-04-01
J. Clay Smith Jr.,1942-04-15,2018-02-15,False,2018-02-26
John Roxburgh Smith,1936-11-10,2018-12-06,False,2013-03-05
"Ken Smith (footballer, born 1927)",1927-12-07,2018-12-06,False,2009-12-29
Kimberly G. Smith,1948-07-19,2018-04-09,False,2018-04-15
Mark E. Smith,1957-03-05,2018-01-24,False,2004-03-15
Merv Smith (broadcaster),1933-03-11,2018-09-24,False,2018-09-25
Orin C. Smith,1942-06-26,2018-03-01,False,2006-01-16
Robert Ellis Smith,1940-04-21,2018-07-25,False,2008-07-09
Walter Smith (land surveyor),1920-04-21,2018-12-11,False,2011-10-25
William Smith (wrestler),1928-04-21,2018-03-20,False,2008-09-13
William James Lanyon Smith,1922-12-01,2018-12-02,False,2014-08-17
Gerald C. Smoak,1930-09-18,2018-12-07,False,2015-01-15
Bill Smyly,1922-07-22,2018-05-16,False,2018-07-06
Greg Smyth,1966-04-23,2018-02-16,False,2007-05-25
John Smyth (barrister),1941-06-27,2018-08-11,False,2017-02-03
William Sneddon,1926-08-10,2018-02-15,False,2019-05-09
Jerry Sneva,1949-05-23,2018-01-27,False,2006-06-25
Jan Snoeck,1927-03-05,2018-03-31,False,2015-05-18
Bill Snow,1938-01-31,2018-03-08,False,2018-03-24
